WL(nm)	PL	PE(mW/nm)
766	0.0406	19.8910
767	0.0352	17.2543
768	0.0309	15.1210
769	0.0275	13.4605
770	0.0237	11.5958
771	0.0210	10.2891
772	0.0184	9.0089
773	0.0171	8.3927
774	0.0148	7.2711
775	0.0132	6.4878
776	0.0119	5.8451
777	0.0106	5.1979
778	0.0095	4.6351
779	0.0087	4.2611
780	0.0080	3.9014
781	0.0071	3.4974
782	0.0065	3.1600
783	0.0059	2.9004
784	0.0054	2.6210
785	0.0049	2.4216
786	0.0046	2.2446
787	0.0041	2.0003
788	0.0038	1.8406
789	0.0037	1.8242
790	0.0033	1.6271
791	0.0032	1.5815
792	0.0028	1.3635
793	0.0026	1.2899
794	0.0026	1.2840
795	0.0023	1.1267
796	0.0024	1.1715
797	0.0022	1.0618
798	0.0023	1.1173
799	0.0020	0.9938
800	0.0019	0.9229
