WL(nm)	PL	PE(mW/nm)
759	0.2314	161.7095
760	0.2033	142.0898
761	0.1798	125.6735
762	0.1599	111.7640
763	0.1402	98.0000
764	0.1242	86.8066
765	0.1080	75.4521
766	0.0943	65.8817
767	0.0832	58.1325
768	0.0743	51.9354
769	0.0649	45.3700
770	0.0565	39.5219
771	0.0506	35.3526
772	0.0445	31.1203
773	0.0388	27.1313
774	0.0346	24.1481
775	0.0309	21.5722
776	0.0277	19.3780
777	0.0244	17.0298
778	0.0217	15.1563
779	0.0193	13.4795
780	0.0176	12.3340
781	0.0155	10.8339
782	0.0142	9.9115
783	0.0129	8.9840
784	0.0117	8.1926
785	0.0105	7.3423
786	0.0097	6.7660
787	0.0090	6.2625
788	0.0077	5.3536
789	0.0074	5.1815
790	0.0069	4.7944
791	0.0063	4.3889
792	0.0057	3.9672
793	0.0052	3.6604
794	0.0049	3.4037
795	0.0046	3.2039
796	0.0042	2.9607
797	0.0041	2.8481
798	0.0039	2.6932
799	0.0036	2.5160
800	0.0036	2.4873
